date,city,province,country,lat/long,confirmed,recovered,dead,daily_diff_confirm,daily_diff_recover,daily_diff_dead
1/22/20,,,Jamaica,"18.1096,-77.2975",0,0,0,-1,-1,-1
1/23/20,,,Jamaica,"18.1096,-77.2975",0,0,0,0,0,0
1/24/20,,,Jamaica,"18.1096,-77.2975",0,0,0,0,0,0
1/25/20,,,Jamaica,"18.1096,-77.2975",0,0,0,0,0,0
1/26/20,,,Jamaica,"18.1096,-77.2975",0,0,0,0,0,0
1/27/20,,,Jamaica,"18.1096,-77.2975",0,0,0,0,0,0
1/28/20,,,Jamaica,"18.1096,-77.2975",0,0,0,0,0,0
1/29/20,,,Jamaica,"18.1096,-77.2975",0,0,0,0,0,0
1/30/20,,,Jamaica,"18.1096,-77.2975",0,0,0,0,0,0
1/31/20,,,Jamaica,"18.1096,-77.2975",0,0,0,0,0,0
2/1/20,,,Jamaica,"18.1096,-77.2975",0,0,0,0,0,0
2/2/20,,,Jamaica,"18.1096,-77.2975",0,0,0,0,0,0
2/3/20,,,Jamaica,"18.1096,-77.2975",0,0,0,0,0,0
2/4/20,,,Jamaica,"18.1096,-77.2975",0,0,0,0,0,0
2/5/20,,,Jamaica,"18.1096,-77.2975",0,0,0,0,0,0
2/6/20,,,Jamaica,"18.1096,-77.2975",0,0,0,0,0,0
2/7/20,,,Jamaica,"18.1096,-77.2975",0,0,0,0,0,0
2/8/20,,,Jamaica,"18.1096,-77.2975",0,0,0,0,0,0
2/9/20,,,Jamaica,"18.1096,-77.2975",0,0,0,0,0,0
2/10/20,,,Jamaica,"18.1096,-77.2975",0,0,0,0,0,0
2/11/20,,,Jamaica,"18.1096,-77.2975",0,0,0,0,0,0
2/12/20,,,Jamaica,"18.1096,-77.2975",0,0,0,0,0,0
2/13/20,,,Jamaica,"18.1096,-77.2975",0,0,0,0,0,0
2/14/20,,,Jamaica,"18.1096,-77.2975",0,0,0,0,0,0
2/15/20,,,Jamaica,"18.1096,-77.2975",0,0,0,0,0,0
2/16/20,,,Jamaica,"18.1096,-77.2975",0,0,0,0,0,0
2/17/20,,,Jamaica,"18.1096,-77.2975",0,0,0,0,0,0
2/18/20,,,Jamaica,"18.1096,-77.2975",0,0,0,0,0,0
2/19/20,,,Jamaica,"18.1096,-77.2975",0,0,0,0,0,0
2/20/20,,,Jamaica,"18.1096,-77.2975",0,0,0,0,0,0
2/21/20,,,Jamaica,"18.1096,-77.2975",0,0,0,0,0,0
2/22/20,,,Jamaica,"18.1096,-77.2975",0,0,0,0,0,0
2/23/20,,,Jamaica,"18.1096,-77.2975",0,0,0,0,0,0
2/24/20,,,Jamaica,"18.1096,-77.2975",0,0,0,0,0,0
2/25/20,,,Jamaica,"18.1096,-77.2975",0,0,0,0,0,0
2/26/20,,,Jamaica,"18.1096,-77.2975",0,0,0,0,0,0
2/27/20,,,Jamaica,"18.1096,-77.2975",0,0,0,0,0,0
2/28/20,,,Jamaica,"18.1096,-77.2975",0,0,0,0,0,0
2/29/20,,,Jamaica,"18.1096,-77.2975",0,0,0,0,0,0
3/1/20,,,Jamaica,"18.1096,-77.2975",0,0,0,0,0,0
3/2/20,,,Jamaica,"18.1096,-77.2975",0,0,0,0,0,0
3/3/20,,,Jamaica,"18.1096,-77.2975",0,0,0,0,0,0
3/4/20,,,Jamaica,"18.1096,-77.2975",0,0,0,0,0,0
3/5/20,,,Jamaica,"18.1096,-77.2975",0,0,0,0,0,0
3/6/20,,,Jamaica,"18.1096,-77.2975",0,0,0,0,0,0
3/7/20,,,Jamaica,"18.1096,-77.2975",0,0,0,0,0,0
3/8/20,,,Jamaica,"18.1096,-77.2975",0,0,0,0,0,0
3/9/20,,,Jamaica,"18.1096,-77.2975",0,0,0,0,0,0
3/10/20,,,Jamaica,"18.1096,-77.2975",0,0,0,0,0,0
3/11/20,,,Jamaica,"18.1096,-77.2975",1,0,0,1,0,0
3/12/20,,,Jamaica,"18.1096,-77.2975",2,0,0,1,0,0
1/22/20,,,Reunion,"-21.1151,55.5364",0,0,0,-1,-1,-1
1/23/20,,,Reunion,"-21.1151,55.5364",0,0,0,0,0,0
1/24/20,,,Reunion,"-21.1151,55.5364",0,0,0,0,0,0
1/25/20,,,Reunion,"-21.1151,55.5364",0,0,0,0,0,0
1/26/20,,,Reunion,"-21.1151,55.5364",0,0,0,0,0,0
1/27/20,,,Reunion,"-21.1151,55.5364",0,0,0,0,0,0
1/28/20,,,Reunion,"-21.1151,55.5364",0,0,0,0,0,0
1/29/20,,,Reunion,"-21.1151,55.5364",0,0,0,0,0,0
1/30/20,,,Reunion,"-21.1151,55.5364",0,0,0,0,0,0
1/31/20,,,Reunion,"-21.1151,55.5364",0,0,0,0,0,0
2/1/20,,,Reunion,"-21.1151,55.5364",0,0,0,0,0,0
2/2/20,,,Reunion,"-21.1151,55.5364",0,0,0,0,0,0
2/3/20,,,Reunion,"-21.1151,55.5364",0,0,0,0,0,0
2/4/20,,,Reunion,"-21.1151,55.5364",0,0,0,0,0,0
2/5/20,,,Reunion,"-21.1151,55.5364",0,0,0,0,0,0
2/6/20,,,Reunion,"-21.1151,55.5364",0,0,0,0,0,0
2/7/20,,,Reunion,"-21.1151,55.5364",0,0,0,0,0,0
2/8/20,,,Reunion,"-21.1151,55.5364",0,0,0,0,0,0
2/9/20,,,Reunion,"-21.1151,55.5364",0,0,0,0,0,0
2/10/20,,,Reunion,"-21.1151,55.5364",0,0,0,0,0,0
2/11/20,,,Reunion,"-21.1151,55.5364",0,0,0,0,0,0
2/12/20,,,Reunion,"-21.1151,55.5364",0,0,0,0,0,0
2/13/20,,,Reunion,"-21.1151,55.5364",0,0,0,0,0,0
2/14/20,,,Reunion,"-21.1151,55.5364",0,0,0,0,0,0
2/15/20,,,Reunion,"-21.1151,55.5364",0,0,0,0,0,0
2/16/20,,,Reunion,"-21.1151,55.5364",0,0,0,0,0,0
2/17/20,,,Reunion,"-21.1151,55.5364",0,0,0,0,0,0
2/18/20,,,Reunion,"-21.1151,55.5364",0,0,0,0,0,0
2/19/20,,,Reunion,"-21.1151,55.5364",0,0,0,0,0,0
2/20/20,,,Reunion,"-21.1151,55.5364",0,0,0,0,0,0
2/21/20,,,Reunion,"-21.1151,55.5364",0,0,0,0,0,0
2/22/20,,,Reunion,"-21.1151,55.5364",0,0,0,0,0,0
2/23/20,,,Reunion,"-21.1151,55.5364",0,0,0,0,0,0
2/24/20,,,Reunion,"-21.1151,55.5364",0,0,0,0,0,0
2/25/20,,,Reunion,"-21.1151,55.5364",0,0,0,0,0,0
2/26/20,,,Reunion,"-21.1151,55.5364",0,0,0,0,0,0
2/27/20,,,Reunion,"-21.1151,55.5364",0,0,0,0,0,0
2/28/20,,,Reunion,"-21.1151,55.5364",0,0,0,0,0,0
2/29/20,,,Reunion,"-21.1151,55.5364",0,0,0,0,0,0
3/1/20,,,Reunion,"-21.1151,55.5364",0,0,0,0,0,0
3/2/20,,,Reunion,"-21.1151,55.5364",0,0,0,0,0,0
3/3/20,,,Reunion,"-21.1151,55.5364",0,0,0,0,0,0
3/4/20,,,Reunion,"-21.1151,55.5364",0,0,0,0,0,0
3/5/20,,,Reunion,"-21.1151,55.5364",0,0,0,0,0,0
3/6/20,,,Reunion,"-21.1151,55.5364",0,0,0,0,0,0
3/7/20,,,Reunion,"-21.1151,55.5364",0,0,0,0,0,0
3/8/20,,,Reunion,"-21.1151,55.5364",0,0,0,0,0,0
3/9/20,,,Reunion,"-21.1151,55.5364",0,0,0,0,0,0
3/10/20,,,Reunion,"-21.1151,55.5364",0,0,0,0,0,0
3/11/20,,,Reunion,"-21.1151,55.5364",1,0,0,1,0,0
3/12/20,,,Reunion,"-21.1151,55.5364",1,0,0,0,0,0
1/22/20,,,Turkey,"38.9637,35.2433",0,0,0,-1,-1,-1
1/23/20,,,Turkey,"38.9637,35.2433",0,0,0,0,0,0
1/24/20,,,Turkey,"38.9637,35.2433",0,0,0,0,0,0
1/25/20,,,Turkey,"38.9637,35.2433",0,0,0,0,0,0
1/26/20,,,Turkey,"38.9637,35.2433",0,0,0,0,0,0
1/27/20,,,Turkey,"38.9637,35.2433",0,0,0,0,0,0
1/28/20,,,Turkey,"38.9637,35.2433",0,0,0,0,0,0
1/29/20,,,Turkey,"38.9637,35.2433",0,0,0,0,0,0
1/30/20,,,Turkey,"38.9637,35.2433",0,0,0,0,0,0
1/31/20,,,Turkey,"38.9637,35.2433",0,0,0,0,0,0
2/1/20,,,Turkey,"38.9637,35.2433",0,0,0,0,0,0
2/2/20,,,Turkey,"38.9637,35.2433",0,0,0,0,0,0
2/3/20,,,Turkey,"38.9637,35.2433",0,0,0,0,0,0
2/4/20,,,Turkey,"38.9637,35.2433",0,0,0,0,0,0
2/5/20,,,Turkey,"38.9637,35.2433",0,0,0,0,0,0
2/6/20,,,Turkey,"38.9637,35.2433",0,0,0,0,0,0
2/7/20,,,Turkey,"38.9637,35.2433",0,0,0,0,0,0
2/8/20,,,Turkey,"38.9637,35.2433",0,0,0,0,0,0
2/9/20,,,Turkey,"38.9637,35.2433",0,0,0,0,0,0
2/10/20,,,Turkey,"38.9637,35.2433",0,0,0,0,0,0
2/11/20,,,Turkey,"38.9637,35.2433",0,0,0,0,0,0
2/12/20,,,Turkey,"38.9637,35.2433",0,0,0,0,0,0
2/13/20,,,Turkey,"38.9637,35.2433",0,0,0,0,0,0
2/14/20,,,Turkey,"38.9637,35.2433",0,0,0,0,0,0
2/15/20,,,Turkey,"38.9637,35.2433",0,0,0,0,0,0
2/16/20,,,Turkey,"38.9637,35.2433",0,0,0,0,0,0
2/17/20,,,Turkey,"38.9637,35.2433",0,0,0,0,0,0
2/18/20,,,Turkey,"38.9637,35.2433",0,0,0,0,0,0
2/19/20,,,Turkey,"38.9637,35.2433",0,0,0,0,0,0
2/20/20,,,Turkey,"38.9637,35.2433",0,0,0,0,0,0
2/21/20,,,Turkey,"38.9637,35.2433",0,0,0,0,0,0
2/22/20,,,Turkey,"38.9637,35.2433",0,0,0,0,0,0
2/23/20,,,Turkey,"38.9637,35.2433",0,0,0,0,0,0
2/24/20,,,Turkey,"38.9637,35.2433",0,0,0,0,0,0
2/25/20,,,Turkey,"38.9637,35.2433",0,0,0,0,0,0
2/26/20,,,Turkey,"38.9637,35.2433",0,0,0,0,0,0
2/27/20,,,Turkey,"38.9637,35.2433",0,0,0,0,0,0
2/28/20,,,Turkey,"38.9637,35.2433",0,0,0,0,0,0
2/29/20,,,Turkey,"38.9637,35.2433",0,0,0,0,0,0
3/1/20,,,Turkey,"38.9637,35.2433",0,0,0,0,0,0
3/2/20,,,Turkey,"38.9637,35.2433",0,0,0,0,0,0
3/3/20,,,Turkey,"38.9637,35.2433",0,0,0,0,0,0
3/4/20,,,Turkey,"38.9637,35.2433",0,0,0,0,0,0
3/5/20,,,Turkey,"38.9637,35.2433",0,0,0,0,0,0
3/6/20,,,Turkey,"38.9637,35.2433",0,0,0,0,0,0
3/7/20,,,Turkey,"38.9637,35.2433",0,0,0,0,0,0
3/8/20,,,Turkey,"38.9637,35.2433",0,0,0,0,0,0
3/9/20,,,Turkey,"38.9637,35.2433",0,0,0,0,0,0
3/10/20,,,Turkey,"38.9637,35.2433",0,0,0,0,0,0
3/11/20,,,Turkey,"38.9637,35.2433",1,0,0,1,0,0
3/12/20,,,Turkey,"38.9637,35.2433",1,0,0,0,0,0
1/22/20,Gibraltar,,United Kingdom,"36.1408,-5.3536",0,0,0,-1,-1,-1
1/23/20,Gibraltar,,United Kingdom,"36.1408,-5.3536",0,0,0,0,0,0
1/24/20,Gibraltar,,United Kingdom,"36.1408,-5.3536",0,0,0,0,0,0
1/25/20,Gibraltar,,United Kingdom,"36.1408,-5.3536",0,0,0,0,0,0
1/26/20,Gibraltar,,United Kingdom,"36.1408,-5.3536",0,0,0,0,0,0
1/27/20,Gibraltar,,United Kingdom,"36.1408,-5.3536",0,0,0,0,0,0
1/28/20,Gibraltar,,United Kingdom,"36.1408,-5.3536",0,0,0,0,0,0
1/29/20,Gibraltar,,United Kingdom,"36.1408,-5.3536",0,0,0,0,0,0
1/30/20,Gibraltar,,United Kingdom,"36.1408,-5.3536",0,0,0,0,0,0
1/31/20,Gibraltar,,United Kingdom,"36.1408,-5.3536",0,0,0,0,0,0
2/1/20,Gibraltar,,United Kingdom,"36.1408,-5.3536",0,0,0,0,0,0
2/2/20,Gibraltar,,United Kingdom,"36.1408,-5.3536",0,0,0,0,0,0
2/3/20,Gibraltar,,United Kingdom,"36.1408,-5.3536",0,0,0,0,0,0
2/4/20,Gibraltar,,United Kingdom,"36.1408,-5.3536",0,0,0,0,0,0
2/5/20,Gibraltar,,United Kingdom,"36.1408,-5.3536",0,0,0,0,0,0
2/6/20,Gibraltar,,United Kingdom,"36.1408,-5.3536",0,0,0,0,0,0
2/7/20,Gibraltar,,United Kingdom,"36.1408,-5.3536",0,0,0,0,0,0
2/8/20,Gibraltar,,United Kingdom,"36.1408,-5.3536",0,0,0,0,0,0
2/9/20,Gibraltar,,United Kingdom,"36.1408,-5.3536",0,0,0,0,0,0
2/10/20,Gibraltar,,United Kingdom,"36.1408,-5.3536",0,0,0,0,0,0
2/11/20,Gibraltar,,United Kingdom,"36.1408,-5.3536",0,0,0,0,0,0
2/12/20,Gibraltar,,United Kingdom,"36.1408,-5.3536",0,0,0,0,0,0
2/13/20,Gibraltar,,United Kingdom,"36.1408,-5.3536",0,0,0,0,0,0
2/14/20,Gibraltar,,United Kingdom,"36.1408,-5.3536",0,0,0,0,0,0
2/15/20,Gibraltar,,United Kingdom,"36.1408,-5.3536",0,0,0,0,0,0
2/16/20,Gibraltar,,United Kingdom,"36.1408,-5.3536",0,0,0,0,0,0
2/17/20,Gibraltar,,United Kingdom,"36.1408,-5.3536",0,0,0,0,0,0
2/18/20,Gibraltar,,United Kingdom,"36.1408,-5.3536",0,0,0,0,0,0
2/19/20,Gibraltar,,United Kingdom,"36.1408,-5.3536",0,0,0,0,0,0
2/20/20,Gibraltar,,United Kingdom,"36.1408,-5.3536",0,0,0,0,0,0
2/21/20,Gibraltar,,United Kingdom,"36.1408,-5.3536",0,0,0,0,0,0
2/22/20,Gibraltar,,United Kingdom,"36.1408,-5.3536",0,0,0,0,0,0
2/23/20,Gibraltar,,United Kingdom,"36.1408,-5.3536",0,0,0,0,0,0
2/24/20,Gibraltar,,United Kingdom,"36.1408,-5.3536",0,0,0,0,0,0
2/25/20,Gibraltar,,United Kingdom,"36.1408,-5.3536",0,0,0,0,0,0
2/26/20,Gibraltar,,United Kingdom,"36.1408,-5.3536",0,0,0,0,0,0
2/27/20,Gibraltar,,United Kingdom,"36.1408,-5.3536",0,0,0,0,0,0
2/28/20,Gibraltar,,United Kingdom,"36.1408,-5.3536",0,0,0,0,0,0
2/29/20,Gibraltar,,United Kingdom,"36.1408,-5.3536",0,0,0,0,0,0
3/1/20,Gibraltar,,United Kingdom,"36.1408,-5.3536",0,0,0,0,0,0
3/2/20,Gibraltar,,United Kingdom,"36.1408,-5.3536",0,0,0,0,0,0
3/3/20,Gibraltar,,United Kingdom,"36.1408,-5.3536",0,0,0,0,0,0
3/4/20,Gibraltar,,United Kingdom,"36.1408,-5.3536",1,0,0,1,0,0
3/5/20,Gibraltar,,United Kingdom,"36.1408,-5.3536",1,0,0,0,0,0
3/6/20,Gibraltar,,United Kingdom,"36.1408,-5.3536",1,0,0,0,0,0
3/7/20,Gibraltar,,United Kingdom,"36.1408,-5.3536",1,0,0,0,0,0
3/8/20,Gibraltar,,United Kingdom,"36.1408,-5.3536",1,0,0,0,0,0
3/9/20,Gibraltar,,United Kingdom,"36.1408,-5.3536",1,0,0,0,0,0
3/10/20,Gibraltar,,United Kingdom,"36.1408,-5.3536",1,1,0,0,1,0
3/11/20,Gibraltar,,United Kingdom,"36.1408,-5.3536",1,1,0,0,0,0
3/12/20,Gibraltar,,United Kingdom,"36.1408,-5.3536",1,1,0,0,0,0
1/22/20,Kitsap,WA,US,"47.6477,-122.6413",0,0,0,-1,-1,-1
1/23/20,Kitsap,WA,US,"47.6477,-122.6413",0,0,0,0,0,0
1/24/20,Kitsap,WA,US,"47.6477,-122.6413",0,0,0,0,0,0
1/25/20,Kitsap,WA,US,"47.6477,-122.6413",0,0,0,0,0,0
1/26/20,Kitsap,WA,US,"47.6477,-122.6413",0,0,0,0,0,0
1/27/20,Kitsap,WA,US,"47.6477,-122.6413",0,0,0,0,0,0
1/28/20,Kitsap,WA,US,"47.6477,-122.6413",0,0,0,0,0,0
1/29/20,Kitsap,WA,US,"47.6477,-122.6413",0,0,0,0,0,0
1/30/20,Kitsap,WA,US,"47.6477,-122.6413",0,0,0,0,0,0
1/31/20,Kitsap,WA,US,"47.6477,-122.6413",0,0,0,0,0,0
2/1/20,Kitsap,WA,US,"47.6477,-122.6413",0,0,0,0,0,0
2/2/20,Kitsap,WA,US,"47.6477,-122.6413",0,0,0,0,0,0
2/3/20,Kitsap,WA,US,"47.6477,-122.6413",0,0,0,0,0,0
2/4/20,Kitsap,WA,US,"47.6477,-122.6413",0,0,0,0,0,0
2/5/20,Kitsap,WA,US,"47.6477,-122.6413",0,0,0,0,0,0
2/6/20,Kitsap,WA,US,"47.6477,-122.6413",0,0,0,0,0,0
2/7/20,Kitsap,WA,US,"47.6477,-122.6413",0,0,0,0,0,0
2/8/20,Kitsap,WA,US,"47.6477,-122.6413",0,0,0,0,0,0
2/9/20,Kitsap,WA,US,"47.6477,-122.6413",0,0,0,0,0,0
2/10/20,Kitsap,WA,US,"47.6477,-122.6413",0,0,0,0,0,0
2/11/20,Kitsap,WA,US,"47.6477,-122.6413",0,0,0,0,0,0
2/12/20,Kitsap,WA,US,"47.6477,-122.6413",0,0,0,0,0,0
2/13/20,Kitsap,WA,US,"47.6477,-122.6413",0,0,0,0,0,0
2/14/20,Kitsap,WA,US,"47.6477,-122.6413",0,0,0,0,0,0
2/15/20,Kitsap,WA,US,"47.6477,-122.6413",0,0,0,0,0,0
2/16/20,Kitsap,WA,US,"47.6477,-122.6413",0,0,0,0,0,0
2/17/20,Kitsap,WA,US,"47.6477,-122.6413",0,0,0,0,0,0
2/18/20,Kitsap,WA,US,"47.6477,-122.6413",0,0,0,0,0,0
2/19/20,Kitsap,WA,US,"47.6477,-122.6413",0,0,0,0,0,0
2/20/20,Kitsap,WA,US,"47.6477,-122.6413",0,0,0,0,0,0
2/21/20,Kitsap,WA,US,"47.6477,-122.6413",0,0,0,0,0,0
2/22/20,Kitsap,WA,US,"47.6477,-122.6413",0,0,0,0,0,0
2/23/20,Kitsap,WA,US,"47.6477,-122.6413",0,0,0,0,0,0
2/24/20,Kitsap,WA,US,"47.6477,-122.6413",0,0,0,0,0,0
2/25/20,Kitsap,WA,US,"47.6477,-122.6413",0,0,0,0,0,0
2/26/20,Kitsap,WA,US,"47.6477,-122.6413",0,0,0,0,0,0
2/27/20,Kitsap,WA,US,"47.6477,-122.6413",0,0,0,0,0,0
2/28/20,Kitsap,WA,US,"47.6477,-122.6413",0,0,0,0,0,0
2/29/20,Kitsap,WA,US,"47.6477,-122.6413",0,0,0,0,0,0
3/1/20,Kitsap,WA,US,"47.6477,-122.6413",0,0,0,0,0,0
3/2/20,Kitsap,WA,US,"47.6477,-122.6413",0,0,0,0,0,0
3/3/20,Kitsap,WA,US,"47.6477,-122.6413",0,0,0,0,0,0
3/4/20,Kitsap,WA,US,"47.6477,-122.6413",0,0,0,0,0,0
3/5/20,Kitsap,WA,US,"47.6477,-122.6413",0,0,0,0,0,0
3/6/20,Kitsap,WA,US,"47.6477,-122.6413",0,0,0,0,0,0
3/7/20,Kitsap,WA,US,"47.6477,-122.6413",0,0,0,0,0,0
3/8/20,Kitsap,WA,US,"47.6477,-122.6413",0,0,0,0,0,0
3/9/20,Kitsap,WA,US,"47.6477,-122.6413",0,0,0,0,0,0
3/10/20,Kitsap,WA,US,"47.6477,-122.6413",0,0,0,0,0,0
3/11/20,Kitsap,WA,US,"47.6477,-122.6413",0,0,0,0,0,0
3/12/20,Kitsap,WA,US,"47.6477,-122.6413",0,0,0,0,0,0
1/22/20,Solano,CA,US,"38.3105,-121.9018",0,0,0,-1,-1,-1
1/23/20,Solano,CA,US,"38.3105,-121.9018",0,0,0,0,0,0
1/24/20,Solano,CA,US,"38.3105,-121.9018",0,0,0,0,0,0
1/25/20,Solano,CA,US,"38.3105,-121.9018",0,0,0,0,0,0
1/26/20,Solano,CA,US,"38.3105,-121.9018",0,0,0,0,0,0
1/27/20,Solano,CA,US,"38.3105,-121.9018",0,0,0,0,0,0
1/28/20,Solano,CA,US,"38.3105,-121.9018",0,0,0,0,0,0
1/29/20,Solano,CA,US,"38.3105,-121.9018",0,0,0,0,0,0
1/30/20,Solano,CA,US,"38.3105,-121.9018",0,0,0,0,0,0
1/31/20,Solano,CA,US,"38.3105,-121.9018",0,0,0,0,0,0
2/1/20,Solano,CA,US,"38.3105,-121.9018",0,0,0,0,0,0
2/2/20,Solano,CA,US,"38.3105,-121.9018",0,0,0,0,0,0
2/3/20,Solano,CA,US,"38.3105,-121.9018",0,0,0,0,0,0
2/4/20,Solano,CA,US,"38.3105,-121.9018",0,0,0,0,0,0
2/5/20,Solano,CA,US,"38.3105,-121.9018",0,0,0,0,0,0
2/6/20,Solano,CA,US,"38.3105,-121.9018",0,0,0,0,0,0
2/7/20,Solano,CA,US,"38.3105,-121.9018",0,0,0,0,0,0
2/8/20,Solano,CA,US,"38.3105,-121.9018",0,0,0,0,0,0
2/9/20,Solano,CA,US,"38.3105,-121.9018",0,0,0,0,0,0
2/10/20,Solano,CA,US,"38.3105,-121.9018",0,0,0,0,0,0
2/11/20,Solano,CA,US,"38.3105,-121.9018",0,0,0,0,0,0
2/12/20,Solano,CA,US,"38.3105,-121.9018",0,0,0,0,0,0
2/13/20,Solano,CA,US,"38.3105,-121.9018",0,0,0,0,0,0
2/14/20,Solano,CA,US,"38.3105,-121.9018",0,0,0,0,0,0
2/15/20,Solano,CA,US,"38.3105,-121.9018",0,0,0,0,0,0
2/16/20,Solano,CA,US,"38.3105,-121.9018",0,0,0,0,0,0
2/17/20,Solano,CA,US,"38.3105,-121.9018",0,0,0,0,0,0
2/18/20,Solano,CA,US,"38.3105,-121.9018",0,0,0,0,0,0
2/19/20,Solano,CA,US,"38.3105,-121.9018",0,0,0,0,0,0
2/20/20,Solano,CA,US,"38.3105,-121.9018",0,0,0,0,0,0
2/21/20,Solano,CA,US,"38.3105,-121.9018",0,0,0,0,0,0
2/22/20,Solano,CA,US,"38.3105,-121.9018",0,0,0,0,0,0
2/23/20,Solano,CA,US,"38.3105,-121.9018",0,0,0,0,0,0
2/24/20,Solano,CA,US,"38.3105,-121.9018",0,0,0,0,0,0
2/25/20,Solano,CA,US,"38.3105,-121.9018",0,0,0,0,0,0
2/26/20,Solano,CA,US,"38.3105,-121.9018",0,0,0,0,0,0
2/27/20,Solano,CA,US,"38.3105,-121.9018",0,0,0,0,0,0
2/28/20,Solano,CA,US,"38.3105,-121.9018",0,0,0,0,0,0
2/29/20,Solano,CA,US,"38.3105,-121.9018",0,0,0,0,0,0
3/1/20,Solano,CA,US,"38.3105,-121.9018",0,0,0,0,0,0
3/2/20,Solano,CA,US,"38.3105,-121.9018",0,0,0,0,0,0
3/3/20,Solano,CA,US,"38.3105,-121.9018",0,0,0,0,0,0
3/4/20,Solano,CA,US,"38.3105,-121.9018",0,0,0,0,0,0
3/5/20,Solano,CA,US,"38.3105,-121.9018",0,0,0,0,0,0
3/6/20,Solano,CA,US,"38.3105,-121.9018",0,0,0,0,0,0
3/7/20,Solano,CA,US,"38.3105,-121.9018",0,0,0,0,0,0
3/8/20,Solano,CA,US,"38.3105,-121.9018",0,0,0,0,0,0
3/9/20,Solano,CA,US,"38.3105,-121.9018",0,0,0,0,0,0
3/10/20,Solano,CA,US,"38.3105,-121.9018",0,0,0,0,0,0
3/11/20,Solano,CA,US,"38.3105,-121.9018",0,0,0,0,0,0
3/12/20,Solano,CA,US,"38.3105,-121.9018",0,0,0,0,0,0
1/22/20,Santa Cruz,CA,US,"37.0454,-121.958",0,0,0,-1,-1,-1
1/23/20,Santa Cruz,CA,US,"37.0454,-121.958",0,0,0,0,0,0
1/24/20,Santa Cruz,CA,US,"37.0454,-121.958",0,0,0,0,0,0
1/25/20,Santa Cruz,CA,US,"37.0454,-121.958",0,0,0,0,0,0
1/26/20,Santa Cruz,CA,US,"37.0454,-121.958",0,0,0,0,0,0
1/27/20,Santa Cruz,CA,US,"37.0454,-121.958",0,0,0,0,0,0
1/28/20,Santa Cruz,CA,US,"37.0454,-121.958",0,0,0,0,0,0
1/29/20,Santa Cruz,CA,US,"37.0454,-121.958",0,0,0,0,0,0
1/30/20,Santa Cruz,CA,US,"37.0454,-121.958",0,0,0,0,0,0
1/31/20,Santa Cruz,CA,US,"37.0454,-121.958",0,0,0,0,0,0
2/1/20,Santa Cruz,CA,US,"37.0454,-121.958",0,0,0,0,0,0
2/2/20,Santa Cruz,CA,US,"37.0454,-121.958",0,0,0,0,0,0
2/3/20,Santa Cruz,CA,US,"37.0454,-121.958",0,0,0,0,0,0
2/4/20,Santa Cruz,CA,US,"37.0454,-121.958",0,0,0,0,0,0
2/5/20,Santa Cruz,CA,US,"37.0454,-121.958",0,0,0,0,0,0
2/6/20,Santa Cruz,CA,US,"37.0454,-121.958",0,0,0,0,0,0
2/7/20,Santa Cruz,CA,US,"37.0454,-121.958",0,0,0,0,0,0
2/8/20,Santa Cruz,CA,US,"37.0454,-121.958",0,0,0,0,0,0
2/9/20,Santa Cruz,CA,US,"37.0454,-121.958",0,0,0,0,0,0
2/10/20,Santa Cruz,CA,US,"37.0454,-121.958",0,0,0,0,0,0
2/11/20,Santa Cruz,CA,US,"37.0454,-121.958",0,0,0,0,0,0
2/12/20,Santa Cruz,CA,US,"37.0454,-121.958",0,0,0,0,0,0
2/13/20,Santa Cruz,CA,US,"37.0454,-121.958",0,0,0,0,0,0
2/14/20,Santa Cruz,CA,US,"37.0454,-121.958",0,0,0,0,0,0
2/15/20,Santa Cruz,CA,US,"37.0454,-121.958",0,0,0,0,0,0
2/16/20,Santa Cruz,CA,US,"37.0454,-121.958",0,0,0,0,0,0
2/17/20,Santa Cruz,CA,US,"37.0454,-121.958",0,0,0,0,0,0
2/18/20,Santa Cruz,CA,US,"37.0454,-121.958",0,0,0,0,0,0
2/19/20,Santa Cruz,CA,US,"37.0454,-121.958",0,0,0,0,0,0
2/20/20,Santa Cruz,CA,US,"37.0454,-121.958",0,0,0,0,0,0
2/21/20,Santa Cruz,CA,US,"37.0454,-121.958",0,0,0,0,0,0
2/22/20,Santa Cruz,CA,US,"37.0454,-121.958",0,0,0,0,0,0
2/23/20,Santa Cruz,CA,US,"37.0454,-121.958",0,0,0,0,0,0
2/24/20,Santa Cruz,CA,US,"37.0454,-121.958",0,0,0,0,0,0
2/25/20,Santa Cruz,CA,US,"37.0454,-121.958",0,0,0,0,0,0
2/26/20,Santa Cruz,CA,US,"37.0454,-121.958",0,0,0,0,0,0
2/27/20,Santa Cruz,CA,US,"37.0454,-121.958",0,0,0,0,0,0
2/28/20,Santa Cruz,CA,US,"37.0454,-121.958",0,0,0,0,0,0
2/29/20,Santa Cruz,CA,US,"37.0454,-121.958",0,0,0,0,0,0
3/1/20,Santa Cruz,CA,US,"37.0454,-121.958",0,0,0,0,0,0
3/2/20,Santa Cruz,CA,US,"37.0454,-121.958",0,0,0,0,0,0
3/3/20,Santa Cruz,CA,US,"37.0454,-121.958",0,0,0,0,0,0
3/4/20,Santa Cruz,CA,US,"37.0454,-121.958",0,0,0,0,0,0
3/5/20,Santa Cruz,CA,US,"37.0454,-121.958",0,0,0,0,0,0
3/6/20,Santa Cruz,CA,US,"37.0454,-121.958",0,0,0,0,0,0
